myclusters	SampleID
normoxic	TCGA.55.8087.01A.11R.2241.07
normoxic	TCGA.50.8457.01A.11R.2326.07
normoxic	TCGA.44.7659.01A.11R.2066.07
normoxic	TCGA.67.4679.01B.01R.1755.07
normoxic	TCGA.55.A4DG.01A.11R.A24H.07
normoxic	TCGA.97.7938.01A.11R.2170.07
normoxic	TCGA.78.7156.01A.11R.2039.07
normoxic	TCGA.78.7633.01A.11R.2066.07
normoxic	TCGA.55.7914.01A.11R.2170.07
normoxic	TCGA.62.A46S.01A.11R.A24H.07
normoxic	TCGA.MP.A5C7.01A.11R.A262.07
normoxic	TCGA.62.A46P.01A.11R.A24H.07
normoxic	TCGA.78.7161.01A.11R.2039.07
normoxic	TCGA.91.6828.01A.11R.1858.07
normoxic	TCGA.50.5932.01A.11R.1755.07
normoxic	TCGA.05.4396.01A.21R.1858.07
normoxic	TCGA.91.7771.01A.11R.2170.07
normoxic	TCGA.55.A494.01A.11R.A24X.07
normoxic	TCGA.69.7764.01A.11R.2170.07
normoxic	TCGA.86.8669.01A.11R.2403.07
normoxic	TCGA.55.A48X.01A.11R.A24H.07
normoxic	TCGA.55.8207.01A.11R.2241.07
normoxic	TCGA.J2.A4AG.01A.11R.A24H.07
normoxic	TCGA.97.A4M3.01A.11R.A24X.07
normoxic	TCGA.97.A4M5.01A.11R.A24X.07
normoxic	TCGA.73.4677.01A.01R.1206.07
normoxic	TCGA.J2.8194.01A.11R.2241.07
normoxic	TCGA.44.A47B.01A.11R.A24H.07
normoxic	TCGA.86.A456.01A.11R.A24H.07
normoxic	TCGA.93.7348.01A.21R.2039.07
normoxic	TCGA.97.A4M7.01A.11R.A24X.07
normoxic	TCGA.55.8514.01A.11R.2403.07
normoxic	TCGA.MP.A4T6.01A.32R.A262.07
normoxic	TCGA.55.7281.01A.11R.2039.07
normoxic	TCGA.NJ.A4YG.01A.22R.A262.07
normoxic	TCGA.55.A492.01A.11R.A24H.07
normoxic	TCGA.86.8674.01A.21R.2403.07
normoxic	TCGA.NJ.A7XG.01A.12R.A39D.07
