myclusters	SampleID
normoxic	TCGA.2G.AAFG.01A.11R.A430.07
normoxic	TCGA.XE.AANJ.01A.11R.A431.07
normoxic	TCGA.2G.AAH0.01A.11R.A430.07
normoxic	TCGA.4K.AAAL.01A.11R.A430.07
normoxic	TCGA.XE.AAO3.01A.11R.A431.07
normoxic	TCGA.2G.AAH8.01A.11R.A430.07
normoxic	TCGA.XE.A8H5.01A.11R.A431.07
normoxic	TCGA.2G.AALQ.01A.12R.A430.07
normoxic	TCGA.2G.AAFH.01A.12R.A430.07
normoxic	TCGA.XE.A9SE.01A.21R.A431.07
