myclusters	SampleID
hypoxic	TCGA.IN.A6RN.01A.12R.A33Y.31
hypoxic	TCGA.CD.A486.01A.11R.A24K.31
hypoxic	TCGA.CG.4475.01A.01R.1157.13
hypoxic	TCGA.EQ.A4SO.01A.11R.A251.31
hypoxic	TCGA.CG.4438.01A.01R.1157.13
hypoxic	TCGA.BR.7851.01A.11R.2203.13
hypoxic	TCGA.BR.8078.01A.11R.2343.13
hypoxic	TCGA.BR.4371.01A.01R.1157.13
hypoxic	TCGA.CG.4466.01A.01R.1157.13
hypoxic	TCGA.BR.A4J4.01A.12R.A251.31
hypoxic	TCGA.IN.A7NU.01A.22R.A354.31
hypoxic	TCGA.BR.8678.01A.11R.2402.13
hypoxic	TCGA.CD.A4MJ.01A.11R.A251.31
hypoxic	TCGA.HU.8602.01A.11R.2402.13
hypoxic	TCGA.BR.A4IY.01A.11R.A251.31
hypoxic	TCGA.HU.A4GU.01A.11R.A251.31
hypoxic	TCGA.HF.A5NB.01A.11R.A31P.31
hypoxic	TCGA.VQ.A91E.01A.31R.A414.31
hypoxic	TCGA.D7.A6EV.01A.11R.A31P.31
hypoxic	TCGA.BR.4363.01A.01R.1157.13
hypoxic	TCGA.BR.6452.01A.12R.1802.13
hypoxic	TCGA.F1.A448.01A.11R.A24K.31
hypoxic	TCGA.R5.A805.01A.11R.A36D.31
hypoxic	TCGA.CG.5734.01A.11R.1602.13
hypoxic	TCGA.F1.6177.01A.11R.1802.13
hypoxic	TCGA.BR.8295.01A.11R.2343.13
hypoxic	TCGA.CG.5725.01A.11R.1602.13
normoxic	TCGA.BR.A4J6.01A.11R.A251.31
normoxic	TCGA.CD.A489.01A.11R.A24K.31
normoxic	TCGA.D7.8575.01A.11R.2343.13
normoxic	TCGA.BR.4294.01A.01R.1131.13
normoxic	TCGA.CD.8534.01A.11R.2343.13
normoxic	TCGA.VQ.AA6A.01A.11R.A414.31
normoxic	TCGA.D7.8574.01A.13R.2343.13
normoxic	TCGA.IN.7808.01A.11R.2203.13
normoxic	TCGA.BR.8590.01A.11R.2402.13
normoxic	TCGA.VQ.A91Y.01A.11R.A414.31
normoxic	TCGA.VQ.A927.01A.12R.A414.31
normoxic	TCGA.D7.A4Z0.01A.22R.A251.31
normoxic	TCGA.VQ.A8PD.01A.11R.A414.31
normoxic	TCGA.HF.7132.01A.11R.2055.13
normoxic	TCGA.HU.A4GJ.01A.11R.A251.31
normoxic	TCGA.RD.A8N0.01A.12R.A36D.31
normoxic	TCGA.HU.A4GY.01A.21R.A24K.31
normoxic	TCGA.RD.A8N9.01A.12R.A39E.31
normoxic	TCGA.MX.A5UG.01A.21R.A31P.31
normoxic	TCGA.VQ.A8PQ.01A.11R.A414.31
normoxic	TCGA.CG.4472.01A.01R.1157.13
normoxic	TCGA.BR.8367.01A.11R.2343.13
normoxic	TCGA.BR.8682.01A.11R.2402.13
normoxic	TCGA.D7.A4YV.01A.11R.A251.31
normoxic	TCGA.BR.4255.01A.01R.1131.13
normoxic	TCGA.BR.7957.01A.11R.2203.13
normoxic	TCGA.D7.6518.01A.11R.1802.13
normoxic	TCGA.BR.6705.01A.12R.1884.13
normoxic	TCGA.BR.A4J5.01A.21R.A251.31
normoxic	TCGA.D7.6524.01A.11R.1802.13
normoxic	TCGA.BR.6457.01A.21R.1802.13
normoxic	TCGA.BR.6803.01A.11R.1884.13
normoxic	TCGA.CD.5803.01A.11R.1602.13
normoxic	TCGA.BR.6563.01A.13R.2055.13
normoxic	TCGA.BR.6564.01A.12R.1884.13
normoxic	TCGA.BR.8384.01A.21R.2402.13
normoxic	TCGA.FP.8209.01A.11R.2343.13
normoxic	TCGA.FP.8210.01A.11R.2343.13
normoxic	TCGA.BR.8365.01A.21R.2343.13
normoxic	TCGA.BR.8592.01A.11R.2402.13
normoxic	TCGA.BR.8364.01A.11R.2343.13
normoxic	TCGA.BR.A4J7.01A.31R.A251.31
normoxic	TCGA.ZA.A8F6.01A.23R.A36D.31
