myclusters	SampleID
intermediate	TCGA.B5.A3FH.01A.11R.A19W.07
intermediate	TCGA.PG.A916.01A.11R.A37O.07
intermediate	TCGA.EO.A22Y.01A.11R.A180.07
intermediate	TCGA.AJ.A3OL.01A.11R.A22K.07
intermediate	TCGA.EO.A3KX.01A.11R.A22K.07
intermediate	TCGA.AJ.A3EJ.01A.11R.A19W.07
intermediate	TCGA.B5.A0K9.01A.21R.A104.07
intermediate	TCGA.BK.A6W3.01A.12R.A34R.07
intermediate	TCGA.DF.A2KZ.01A.11R.A213.07
intermediate	TCGA.SL.A6JA.01A.11R.A31O.07
intermediate	TCGA.EY.A1GX.01A.12R.A13S.07
intermediate	TCGA.A5.A7WJ.01A.12R.A34R.07
intermediate	TCGA.BK.A13B.01A.51R.A22K.07
hypoxic	TCGA.AX.A1C7.01A.11R.A137.07
hypoxic	TCGA.EO.A3AZ.01A.12R.A19W.07
hypoxic	TCGA.A5.A2K5.01A.11R.A180.07
hypoxic	TCGA.EY.A547.01A.11R.A27V.07
hypoxic	TCGA.AJ.A3BI.01A.11R.A213.07
hypoxic	TCGA.DF.A2L0.01A.11R.A180.07
hypoxic	TCGA.DF.A2KY.01A.21R.A213.07
hypoxic	TCGA.PG.A6IB.01A.21R.A31O.07
hypoxic	TCGA.AX.A3FV.01A.11R.A22K.07
hypoxic	TCGA.DF.A2KU.01A.11R.A180.07
hypoxic	TCGA.EY.A5W2.01A.11R.A31O.07
hypoxic	TCGA.H5.A2HR.01A.11R.A180.07
hypoxic	TCGA.AJ.A3TW.01A.11R.A22K.07
hypoxic	TCGA.JU.AAVI.01A.11R.A40A.07
hypoxic	TCGA.B5.A3FA.01A.11R.A19W.07
hypoxic	TCGA.EY.A4KR.01A.11R.A27V.07
hypoxic	TCGA.DF.A2KN.01A.11R.A180.07
hypoxic	TCGA.PG.A915.01A.11R.A37O.07
hypoxic	TCGA.AJ.A3OJ.01A.11R.A22K.07
hypoxic	TCGA.AX.A3G9.01A.11R.A22K.07
hypoxic	TCGA.EO.A3B0.01A.12R.A19W.07
hypoxic	TCGA.QF.A5YT.01A.11R.A31O.07
hypoxic	TCGA.AJ.A3EL.01A.11R.A213.07
hypoxic	TCGA.EY.A72D.01A.12R.A34R.07
hypoxic	TCGA.EO.A22U.01A.11R.A180.07
hypoxic	TCGA.AJ.A3BG.01A.11R.A19W.07
hypoxic	TCGA.EY.A2OP.01A.11R.A19W.07
hypoxic	TCGA.EO.A22X.01A.11R.A180.07
hypoxic	TCGA.A5.A3LO.01A.11R.A22K.07
hypoxic	TCGA.AJ.A3EK.01A.11R.A19W.07
hypoxic	TCGA.AX.A3FZ.01A.11R.A22K.07
hypoxic	TCGA.AX.A3FS.01A.11R.A22K.07
hypoxic	TCGA.FI.A3PX.01A.11R.A22K.07
hypoxic	TCGA.EY.A3QX.01A.11R.A22K.07
hypoxic	TCGA.AX.A3FX.01A.11R.A22K.07
hypoxic	TCGA.B5.A0JR.01A.13R.A466.07
hypoxic	TCGA.BG.A3PP.01A.11R.A22K.07
hypoxic	TCGA.DI.A2QT.01A.12R.A19W.07
hypoxic	TCGA.A5.A3LP.01A.11R.A22K.07
hypoxic	TCGA.AJ.A2QO.01A.11R.A32Y.07
hypoxic	TCGA.B5.A5OE.01A.11R.A31O.07
hypoxic	TCGA.D1.A2G0.01A.11R.A32Y.07
hypoxic	TCGA.AJ.A3EM.01A.11R.A213.07
hypoxic	TCGA.AX.A2IN.01A.12R.A180.07
hypoxic	TCGA.E6.A2P8.01A.11R.A19W.07
hypoxic	TCGA.AX.A3G3.01A.11R.A213.07
hypoxic	TCGA.SL.A6J9.01A.11R.A31O.07
hypoxic	TCGA.A5.A2K7.01A.11R.A180.07
hypoxic	TCGA.EO.A3AV.01A.12R.A19W.07
hypoxic	TCGA.EO.A1Y7.01A.11R.A157.07
hypoxic	TCGA.A5.A2K3.01A.11R.A32Y.07
hypoxic	TCGA.AX.A05W.01A.21R.A466.07
hypoxic	TCGA.AX.A3G8.01A.11R.A22K.07
hypoxic	TCGA.EO.A3AY.01A.12R.A19W.07
hypoxic	TCGA.FI.A2EY.01A.12R.A18M.07
hypoxic	TCGA.AJ.A3BD.01A.11R.A19W.07
hypoxic	TCGA.AP.A3K1.01A.11R.A213.07
