myclusters	SampleID
hypoxic	TCGA.ZB.A962.01A.11R.A42S.07
hypoxic	TCGA.5G.A9ZZ.01A.31R.A42C.07
hypoxic	TCGA.XU.A936.01A.11R.A42C.07
hypoxic	TCGA.ZB.A961.01A.11R.A42S.07
hypoxic	TCGA.XU.A931.01A.11R.A42C.07
hypoxic	TCGA.ZB.A96I.01A.11R.A42S.07
hypoxic	TCGA.4V.A9QN.01A.11R.A42C.07
hypoxic	TCGA.X7.A8M3.01A.11R.A42C.07
hypoxic	TCGA.3S.A8YW.01A.11R.A42C.07
hypoxic	TCGA.XU.A933.01A.11R.A42C.07
hypoxic	TCGA.ZB.A966.01A.11R.A42S.07
hypoxic	TCGA.ZB.A96V.01A.11R.A42S.07
hypoxic	TCGA.ZC.AAA7.01A.11R.A42S.07
hypoxic	TCGA.4V.A9QJ.01A.11R.A42C.07
hypoxic	TCGA.XM.AAZ1.01A.11R.A42C.07
