myclusters	SampleID
hypoxic	TCGA.B6.A0IK.01A.12R.A056.07
hypoxic	TCGA.UL.AAZ6.01A.11R.A41B.07
hypoxic	TCGA.BH.A203.01A.12R.A169.07
hypoxic	TCGA.C8.A12P.01A.11R.A115.07
hypoxic	TCGA.C8.A130.01A.31R.A115.07
hypoxic	TCGA.C8.A135.01A.11R.A115.07
hypoxic	TCGA.BH.A0HB.01A.11R.A056.07
hypoxic	TCGA.EW.A1OY.01A.11R.A144.07
hypoxic	TCGA.A2.A04W.01A.31R.A115.07
hypoxic	TCGA.AN.A04A.01A.21R.A034.07
hypoxic	TCGA.D8.A27N.01A.11R.A16F.07
hypoxic	TCGA.BH.A0DS.01A.11R.A056.07
hypoxic	TCGA.BH.A5J0.01A.11R.A27Q.07
hypoxic	TCGA.AO.A1KT.01A.11R.A13Q.07
hypoxic	TCGA.GM.A2DL.01A.11R.A18M.07
hypoxic	TCGA.BH.A0HF.01A.11R.A056.07
hypoxic	TCGA.EW.A2FR.01A.11R.A21T.07
hypoxic	TCGA.LD.A9QF.01A.32R.A41B.07
hypoxic	TCGA.OL.A5RY.01A.21R.A28M.07
hypoxic	TCGA.A2.A0T1.01A.21R.A084.07
hypoxic	TCGA.A7.A3IY.01A.21R.A21T.07
hypoxic	TCGA.BH.A0BC.01A.22R.A084.07
hypoxic	TCGA.AO.A0JD.01A.11R.A056.07
hypoxic	TCGA.A2.A4S3.01A.21R.A266.07
hypoxic	TCGA.B6.A0WV.01A.11R.A109.07
hypoxic	TCGA.3C.AALI.01A.11R.A41B.07
hypoxic	TCGA.B6.A0IA.01A.11R.A034.07
hypoxic	TCGA.E2.A14O.01A.31R.A115.07
hypoxic	TCGA.A8.A081.01A.11R.A00Z.07
hypoxic	TCGA.AR.A0TW.01A.11R.A084.07
hypoxic	TCGA.E2.A1L7.01A.11R.A144.07
hypoxic	TCGA.A8.A09D.01A.11R.A00Z.07
hypoxic	TCGA.AO.A0JM.01A.21R.A056.07
hypoxic	TCGA.EW.A1OV.01A.11R.A144.07
hypoxic	TCGA.A2.A25B.01A.11R.A169.07
hypoxic	TCGA.B6.A0X5.01A.21R.A109.07
hypoxic	TCGA.D8.A1JD.01A.11R.A13Q.07
hypoxic	TCGA.AN.A0XR.01A.11R.A109.07
hypoxic	TCGA.B6.A0WZ.01A.11R.A109.07
hypoxic	TCGA.AR.A24N.01A.11R.A169.07
hypoxic	TCGA.AC.A23H.01A.11R.A157.07
hypoxic	TCGA.B6.A0RI.01A.11R.A056.07
hypoxic	TCGA.EW.A2FV.01A.11R.A17B.07
hypoxic	TCGA.A2.A0SW.01A.11R.A084.07
hypoxic	TCGA.C8.A12Y.01A.11R.A12D.07
hypoxic	TCGA.BH.A1EN.01A.11R.A13Q.07
hypoxic	TCGA.BH.A1FD.01A.11R.A13Q.07
hypoxic	TCGA.C8.A278.01A.11R.A169.07
hypoxic	TCGA.C8.A12L.01A.11R.A115.07
hypoxic	TCGA.D8.A1XK.01A.21R.A14M.07
hypoxic	TCGA.A2.A0T0.01A.22R.A084.07
hypoxic	TCGA.A7.A4SE.01A.11R.A266.07
hypoxic	TCGA.A2.A0YJ.01A.11R.A109.07
hypoxic	TCGA.B6.A0I1.01A.11R.A21T.07
hypoxic	TCGA.D8.A27F.01A.11R.A16F.07
hypoxic	TCGA.AO.A0J6.01A.11R.A034.07
hypoxic	TCGA.A2.A1G1.01A.21R.A13Q.07
hypoxic	TCGA.E2.A1IP.01A.11R.A14D.07
hypoxic	TCGA.E9.A1ND.01A.11R.A144.07
hypoxic	TCGA.AO.A0J4.01A.11R.A034.07
hypoxic	TCGA.BH.A0AV.01A.31R.A115.07
hypoxic	TCGA.AR.A24Q.01A.12R.A169.07
hypoxic	TCGA.D8.A13Z.01A.11R.A115.07
hypoxic	TCGA.BH.A18G.01A.11R.A12D.07
hypoxic	TCGA.E9.A1NF.01A.11R.A14D.07
hypoxic	TCGA.D8.A27H.01A.11R.A16F.07
hypoxic	TCGA.E2.A152.01A.11R.A12D.07
hypoxic	TCGA.E2.A573.01A.11R.A29R.07
hypoxic	TCGA.AR.A1AY.01A.21R.A12P.07
hypoxic	TCGA.EW.A1OW.01A.21R.A144.07
hypoxic	TCGA.AO.A124.01A.11R.A10J.07
hypoxic	TCGA.AR.A1AH.01A.11R.A12D.07
hypoxic	TCGA.A2.A0YE.01A.11R.A109.07
hypoxic	TCGA.BH.A18T.01A.11R.A12D.07
hypoxic	TCGA.AC.A62X.01A.11R.A29R.07
hypoxic	TCGA.A7.A13E.01A.11R.A12P.07
hypoxic	TCGA.E9.A1N8.01A.11R.A144.07
hypoxic	TCGA.B6.A0I2.01A.11R.A034.07
hypoxic	TCGA.AO.A0J2.01A.11R.A034.07
hypoxic	TCGA.AO.A129.01A.21R.A10J.07
hypoxic	TCGA.A2.A04P.01A.31R.A034.07
hypoxic	TCGA.B6.A0IQ.01A.11R.A034.07
hypoxic	TCGA.AN.A0FL.01A.11R.A034.07
hypoxic	TCGA.E2.A1LG.01A.21R.A14M.07
