myclusters	SampleID
intermediate	TCGA.AF.6672.01A.11R.1830.07
intermediate	TCGA.D5.6538.01A.11R.1723.07
intermediate	TCGA.EF.5830.01A.01R.1660.07
intermediate	TCGA.NH.A6GC.01A.12R.A41B.07
intermediate	TCGA.CA.6716.01A.11R.1839.07
intermediate	TCGA.G4.6303.01A.11R.1774.07
intermediate	TCGA.CM.4747.01A.01R.1410.07
intermediate	TCGA.EI.7002.01A.11R.1928.07
intermediate	TCGA.CM.6680.01A.11R.1839.07
intermediate	TCGA.A6.6137.01A.11R.1774.07
intermediate	TCGA.QG.A5Z1.01A.11R.A28H.07
intermediate	TCGA.A6.A56B.01A.31R.A28H.07
intermediate	TCGA.AD.6901.01A.11R.1928.07
intermediate	TCGA.DC.6154.01A.31R.1928.07
intermediate	TCGA.D5.6535.01A.11R.1723.07
intermediate	TCGA.AG.3725.01A.11R.1736.07
intermediate	TCGA.DC.6683.01A.11R.1830.07
intermediate	TCGA.CI.6621.01A.11R.1830.07
intermediate	TCGA.G4.6627.01A.11R.1774.07
intermediate	TCGA.CM.5860.01A.01R.1653.07
intermediate	TCGA.AF.6655.01A.11R.1830.07
intermediate	TCGA.EI.6511.01A.11R.1736.07
intermediate	TCGA.CK.5914.01A.11R.1653.07
intermediate	TCGA.DC.5869.01A.01R.1660.07
intermediate	TCGA.DM.A28A.01A.21R.A32Y.07
intermediate	TCGA.NH.A50U.01A.33R.A37K.07
intermediate	TCGA.AF.2693.01A.02R.1736.07
intermediate	TCGA.G5.6233.01A.11R.1736.07
intermediate	TCGA.G4.6295.01A.11R.1723.07
intermediate	TCGA.QG.A5YV.01A.11R.A28H.07
intermediate	TCGA.AD.6965.01A.11R.1928.07
intermediate	TCGA.EI.6508.01A.11R.1736.07
intermediate	TCGA.CK.4947.01B.11R.1653.07
intermediate	TCGA.CL.5917.01A.11R.1660.07
intermediate	TCGA.A6.5659.01A.01R.1653.07
intermediate	TCGA.AG.3742.01A.11R.1660.07
intermediate	TCGA.DM.A1HA.01A.11R.A155.07
intermediate	TCGA.5M.AATA.01A.31R.A41B.07
intermediate	TCGA.AA.A01P.01A.21R.A083.07
intermediate	TCGA.D5.6923.01A.11R.A32Z.07
intermediate	TCGA.CI.6619.01B.11R.1830.07
intermediate	TCGA.4T.AA8H.01A.11R.A41B.07
intermediate	TCGA.AA.3502.01A.01R.1410.07
intermediate	TCGA.EI.6510.01A.11R.1736.07
intermediate	TCGA.AY.A69D.01A.11R.A37K.07
intermediate	TCGA.AZ.6599.01A.11R.1774.07
intermediate	TCGA.DM.A28G.01A.11R.A16W.07
intermediate	TCGA.EI.6882.01A.11R.1928.07
intermediate	TCGA.QG.A5Z2.01A.11R.A28H.07
intermediate	TCGA.CM.5861.01A.01R.1653.07
intermediate	TCGA.CM.6171.01A.11R.1653.07
