myclusters	SampleID
normoxic	TCGA.21.1076.01A.02R.0692.07
normoxic	TCGA.56.8309.01A.11R.2296.07
normoxic	TCGA.60.2710.01A.01R.0851.07
normoxic	TCGA.68.8251.01A.11R.2296.07
normoxic	TCGA.85.8580.01A.31R.2403.07
normoxic	TCGA.XC.AA0X.01A.32R.A405.07
normoxic	TCGA.66.2757.01A.01R.0851.07
normoxic	TCGA.96.8170.01A.11R.2296.07
normoxic	TCGA.21.1082.01A.01R.0692.07
normoxic	TCGA.60.2695.01A.01R.0851.07
normoxic	TCGA.77.8140.01A.11R.2247.07
normoxic	TCGA.98.A53A.01A.11R.A262.07
normoxic	TCGA.43.5668.01A.01R.1635.07
normoxic	TCGA.90.A4ED.01A.31R.A24Z.07
normoxic	TCGA.85.8355.01A.11R.2296.07
normoxic	TCGA.92.8065.01A.11R.2247.07
normoxic	TCGA.34.2600.01A.01R.0851.07
normoxic	TCGA.43.A56U.01A.11R.A26W.07
normoxic	TCGA.77.6843.01A.11R.1949.07
normoxic	TCGA.98.8022.01A.11R.2247.07
normoxic	TCGA.39.5016.01A.01R.1443.07
normoxic	TCGA.51.4080.01A.01R.1100.07
normoxic	TCGA.77.7141.01A.11R.2045.07
normoxic	TCGA.77.8133.01A.12R.2247.07
normoxic	TCGA.43.A475.01A.11R.A24H.07
normoxic	TCGA.94.7943.01A.11R.2187.07
normoxic	TCGA.60.2721.01A.01R.0851.07
normoxic	TCGA.68.7757.01B.11R.2296.07
normoxic	TCGA.33.4579.01A.01R.1443.07
normoxic	TCGA.37.4129.01A.01R.1100.07
normoxic	TCGA.85.A513.01A.12R.A26W.07
normoxic	TCGA.52.7809.01A.21R.2125.07
normoxic	TCGA.56.8307.01A.11R.2296.07
normoxic	TCGA.43.7658.01A.11R.2125.07
normoxic	TCGA.85.A4PA.01A.11R.A24Z.07
normoxic	TCGA.98.A53D.01A.32R.A262.07
normoxic	TCGA.60.2697.01A.11R.2125.07
normoxic	TCGA.77.A5FZ.01A.31R.A27Q.07
normoxic	TCGA.56.8623.01A.11R.A28V.07
normoxic	TCGA.98.A53C.01A.11R.A262.07
normoxic	TCGA.98.A53H.01A.12R.A262.07
normoxic	TCGA.60.2716.01A.01R.0851.07
normoxic	TCGA.22.5472.01A.01R.1635.07
normoxic	TCGA.60.2715.01A.01R.0851.07
normoxic	TCGA.22.1005.01A.01R.0692.07
normoxic	TCGA.90.A59Q.01A.11R.A26W.07
normoxic	TCGA.98.A53I.01A.31R.A262.07
normoxic	TCGA.37.A5EN.01A.21R.A26W.07
normoxic	TCGA.63.A5MP.01A.11R.A26W.07
normoxic	TCGA.58.8388.01A.11R.2326.07
normoxic	TCGA.96.A4JL.01A.11R.A24Z.07
normoxic	TCGA.85.A510.01A.11R.A26W.07
normoxic	TCGA.98.7454.01A.11R.2045.07
normoxic	TCGA.56.8083.01A.11R.2247.07
normoxic	TCGA.NC.A5HJ.01A.11R.A26W.07
intermediate	TCGA.21.5787.01A.01R.1635.07
intermediate	TCGA.37.5819.01A.01R.1635.07
intermediate	TCGA.66.2754.01A.01R.0980.07
intermediate	TCGA.56.7223.01A.11R.2045.07
intermediate	TCGA.60.2706.01A.01R.0851.07
intermediate	TCGA.43.2576.01A.01R.A32Z.07
intermediate	TCGA.85.8584.01A.11R.2403.07
intermediate	TCGA.43.7656.01A.11R.2125.07
intermediate	TCGA.77.7139.01A.11R.2045.07
intermediate	TCGA.90.A4EE.01A.11R.A24Z.07
intermediate	TCGA.22.4594.01A.01R.1201.07
intermediate	TCGA.22.5481.01A.31R.1949.07
intermediate	TCGA.33.AASI.01A.22R.A405.07
intermediate	TCGA.37.4130.01A.01R.1100.07
intermediate	TCGA.37.4141.01A.02R.1100.07
intermediate	TCGA.56.8201.01A.11R.2247.07
intermediate	TCGA.56.6546.01A.11R.1820.07
intermediate	TCGA.85.6560.01A.11R.1820.07
intermediate	TCGA.46.3769.01A.01R.0980.07
intermediate	TCGA.LA.A7SW.01A.11R.A405.07
intermediate	TCGA.56.A4BW.01A.11R.A24H.07
intermediate	TCGA.56.A5DR.01A.11R.A27Q.07
intermediate	TCGA.66.2767.01A.01R.0851.07
intermediate	TCGA.77.7465.01A.11R.2045.07
intermediate	TCGA.18.3414.01A.01R.0980.07
